DATE,MORTGAGE30US,FEDFUNDS,GS10,MICH,UNRATE,USREC,CSUSHPISA,MSACSR,GDP
2023-02-02,6.09,4.57,3.75,4.2,3.6,0,297.7,8.4,66096.0
2023-02-09,6.12,4.57,3.75,4.2,3.6,0,297.7,8.4,66096.0
2023-02-16,6.32,4.57,3.75,4.2,3.6,0,297.7,8.4,66096.0
2023-02-23,6.5,4.57,3.75,4.2,3.6,0,297.7,8.4,66096.0
2023-03-02,6.65,4.65,3.66,3.6,3.5,0,298.8,8.1,66096.0
2023-03-09,6.73,4.65,3.66,3.6,3.5,0,298.8,8.1,66096.0
2023-03-16,6.6,4.65,3.66,3.6,3.5,0,298.8,8.1,66096.0
2023-03-23,6.42,4.65,3.66,3.6,3.5,0,298.8,8.1,66096.0
2023-03-30,6.32,4.65,3.66,3.6,3.5,0,298.8,8.1,66096.0
2023-04-06,6.28,4.83,3.46,4.7,3.4,0,300.297,7.5,66357.0
2023-04-13,6.27,4.83,3.46,4.7,3.4,0,300.297,7.5,66357.0
2023-04-20,6.39,4.83,3.46,4.7,3.4,0,300.297,7.5,66357.0
2023-04-27,6.43,4.83,3.46,4.7,3.4,0,300.297,7.5,66357.0
2023-05-04,6.39,5.06,3.57,4.2,3.7,0,302.476,6.9,66357.0
2023-05-11,6.35,5.06,3.57,4.2,3.7,0,302.476,6.9,66357.0
2023-05-18,6.39,5.06,3.57,4.2,3.7,0,302.476,6.9,66357.0
2023-05-25,6.57,5.06,3.57,4.2,3.7,0,302.476,6.9,66357.0
2023-06-01,6.79,5.08,3.75,3.3,3.6,0,304.323,7.7,66357.0
2023-06-08,6.71,5.08,3.75,3.3,3.6,0,304.323,7.7,66357.0
2023-06-15,6.69,5.08,3.75,3.3,3.6,0,304.323,7.7,66357.0
2023-06-22,6.67,5.08,3.75,3.3,3.6,0,304.323,7.7,66357.0
2023-06-29,6.71,5.08,3.75,3.3,3.6,0,304.323,7.7,66357.0
2023-07-06,6.81,5.12,3.9,3.4,3.5,0,306.44,7.3,67050.0
2023-07-13,6.96,5.12,3.9,3.4,3.5,0,306.44,7.3,67050.0
2023-07-20,6.78,5.12,3.9,3.4,3.5,0,306.44,7.3,67050.0
2023-07-27,6.81,5.12,3.9,3.4,3.5,0,306.44,7.3,67050.0
2023-08-03,6.9,5.33,4.17,3.5,3.8,0,308.858,7.9,67050.0
2023-08-10,6.96,5.33,4.17,3.5,3.8,0,308.858,7.9,67050.0
2023-08-17,7.09,5.33,4.17,3.5,3.8,0,308.858,7.9,67050.0
2023-08-24,7.23,5.33,4.17,3.5,3.8,0,308.858,7.9,67050.0
2023-08-31,7.18,5.33,4.17,3.5,3.8,0,308.858,7.9,67050.0
2023-09-07,7.12,5.33,4.38,3.2,3.8,0,310.968,7.5,67050.0
2023-09-14,7.18,5.33,4.38,3.2,3.8,0,310.968,7.5,67050.0
2023-09-21,7.19,5.33,4.38,3.2,3.8,0,310.968,7.5,67050.0
2023-09-28,7.31,5.33,4.38,3.2,3.8,0,310.968,7.5,67050.0
2023-10-05,7.49,5.33,4.8,4.2,3.8,0,312.866,7.9,67513.0
2023-10-12,7.57,5.33,4.8,4.2,3.8,0,312.866,7.9,67513.0
2023-10-19,7.63,5.33,4.8,4.2,3.8,0,312.866,7.9,67513.0
2023-10-26,7.79,5.33,4.8,4.2,3.8,0,312.866,7.9,67513.0
2023-11-02,7.76,5.33,4.5,4.5,3.7,0,313.661,8.8,67513.0
2023-11-09,7.5,5.33,4.5,4.5,3.7,0,313.661,8.8,67513.0
2023-11-16,7.44,5.33,4.5,4.5,3.7,0,313.661,8.8,67513.0
2023-11-22,7.29,5.33,4.5,4.5,3.7,0,313.661,8.8,67513.0
2023-11-30,7.22,5.33,4.5,4.5,3.7,0,313.661,8.8,67513.0
2023-12-07,7.03,5.33,4.02,3.1,3.7,0,314.381,8.2,67513.0
2023-12-14,6.95,5.33,4.02,3.1,3.7,0,314.381,8.2,67513.0
2023-12-21,6.67,5.33,4.02,3.1,3.7,0,314.381,8.2,67513.0
2023-12-28,6.61,5.33,4.02,3.1,3.7,0,314.381,8.2,67513.0
2024-01-04,6.62,5.33,4.06,2.9,3.7,0,315.548,8.3,67702.0
2024-01-11,6.66,5.33,4.06,2.9,3.7,0,315.548,8.3,67702.0
2024-01-18,6.6,5.33,4.06,2.9,3.7,0,315.548,8.3,67702.0
2024-01-25,6.69,5.33,4.06,2.9,3.7,0,315.548,8.3,67702.0
2024-02-01,6.63,5.33,4.21,3.0,3.9,0,317.194,8.9,67702.0
2024-02-08,6.64,5.33,4.21,3.0,3.9,0,317.194,8.9,67702.0
2024-02-15,6.77,5.33,4.21,3.0,3.9,0,317.194,8.9,67702.0
2024-02-22,6.9,5.33,4.21,3.0,3.9,0,317.194,8.9,67702.0
2024-02-29,6.94,5.33,4.21,3.0,3.9,0,317.194,8.9,67702.0
2024-03-07,6.88,5.33,4.21,2.9,3.8,0,318.144,8.5,67702.0
2024-03-14,6.74,5.33,4.21,2.9,3.8,0,318.144,8.5,67702.0
2024-03-21,6.87,5.33,4.21,2.9,3.8,0,318.144,8.5,67702.0
2024-03-28,6.79,5.33,4.21,2.9,3.8,0,318.144,8.5,67702.0
